datetime,pH,temperature,salinity,turbidity,isRaining
2023-11-08 05:00:00,6.96,9.2,30.3,7.2,0
2023-11-08 06:00:00,7.13,6.2,30.7,7.6,0
2023-11-08 07:00:00,6.92,8.1,30.9,3.5,0
2023-11-08 08:00:00,7.11,12.2,31.1,4.3,0
2023-11-08 09:00:00,7.14,10.5,34.5,5.7,0
2023-11-08 10:00:00,7.06,8.8,31.9,13.6,0
2023-11-08 11:00:00,7.43,8.4,31.9,7.7,0
2023-11-08 12:00:00,7.48,11.7,30.8,11.3,0
2023-11-08 13:00:00,7.16,13.7,32.1,7.8,0
2023-11-08 14:00:00,7.13,13.3,33.9,6.6,0
2023-11-08 15:00:00,7.24,10.9,33.5,4.2,0
2023-11-08 16:00:00,7.22,14.1,34.2,8.5,0
2023-11-08 17:00:00,6.88,9.0,32.8,4.6,0
2023-11-08 18:00:00,7.14,8.1,33.2,6.1,0
2023-11-08 19:00:00,7.16,2.6,32.6,5.0,0
2023-11-08 20:00:00,6.71,6.2,33.1,6.2,0
2023-11-08 21:00:00,6.79,8.1,33.7,8.3,0
2023-11-08 22:00:00,6.98,9.4,32.1,8.6,0
2023-11-08 23:00:00,6.82,4.2,31.4,4.5,0
2023-11-09 00:00:00,6.93,6.5,34.2,9.0,0
2023-11-09 01:00:00,6.86,7.7,34.8,8.2,0
2023-11-09 02:00:00,6.92,5.9,31.1,10.4,0
2023-11-09 03:00:00,7.28,1.8,32.4,6.7,0
2023-11-09 04:00:00,6.76,7.4,34.6,6.2,0
2023-11-09 05:00:00,6.92,9.2,32.6,5.8,0
2023-11-09 06:00:00,7.31,6.5,31.6,13.7,0
2023-11-09 07:00:00,7.29,8.7,34.6,6.0,0
2023-11-09 08:00:00,7.19,7.5,31.6,6.5,0
2023-11-09 09:00:00,7.44,5.6,31.0,5.4,0
2023-11-09 10:00:00,7.1,13.2,31.8,7.1,0
2023-11-09 11:00:00,7.41,11.2,33.5,9.0,0
2023-11-09 12:00:00,7.03,14.5,31.5,14.3,0
2023-11-09 13:00:00,7.2,13.2,32.9,6.9,0
2023-11-09 14:00:00,7.23,10.4,31.4,6.5,0
2023-11-09 15:00:00,7.39,10.3,35.1,8.3,0
2023-11-09 16:00:00,7.13,11.0,32.0,9.0,0
2023-11-09 17:00:00,6.94,11.1,33.1,7.0,0
2023-11-09 18:00:00,7.39,9.1,32.8,12.1,0
2023-11-09 19:00:00,6.97,10.0,32.0,6.7,0
2023-11-09 20:00:00,6.93,6.2,30.1,8.3,0
2023-11-09 21:00:00,6.91,4.3,34.8,9.7,0
2023-11-09 22:00:00,7.13,5.8,32.6,7.6,0
2023-11-09 23:00:00,7.13,6.0,31.2,4.3,0
2023-11-10 00:00:00,6.9,3.0,35.5,13.1,0
2023-11-10 01:00:00,7.26,2.8,34.0,6.0,0
2023-11-10 02:00:00,6.86,6.8,31.8,10.5,0
2023-11-10 03:00:00,6.87,5.4,32.7,5.4,0
2023-11-10 04:00:00,6.84,6.7,32.3,5.7,0
2023-11-10 05:00:00,6.94,6.8,32.3,8.1,0
2023-11-10 06:00:00,7.19,11.4,32.6,6.0,0
2023-11-10 07:00:00,7.02,11.6,33.4,3.5,0
2023-11-10 08:00:00,7.09,7.3,32.5,4.7,0
2023-11-10 09:00:00,7.09,9.6,33.1,9.9,0
2023-11-10 10:00:00,7.37,12.5,32.4,6.0,0
2023-11-10 11:00:00,6.91,12.4,33.2,11.9,0
2023-11-10 12:00:00,7.4,11.2,34.3,4.9,0
2023-11-10 13:00:00,7.1,8.9,31.8,3.7,0
2023-11-10 14:00:00,7.49,9.6,31.7,6.2,0
2023-11-10 15:00:00,7.48,9.4,31.9,7.0,0
2023-11-10 16:00:00,7.01,10.4,32.4,5.1,0
2023-11-10 17:00:00,7.37,12.3,34.2,12.0,0
2023-11-10 18:00:00,6.97,7.0,31.7,6.7,0
2023-11-10 19:00:00,6.89,5.5,31.5,7.8,0
2023-11-10 20:00:00,6.72,6.6,33.1,11.1,0
2023-11-10 21:00:00,6.72,8.4,33.6,10.2,0
2023-11-10 22:00:00,6.95,2.9,30.8,6.3,0
2023-11-10 23:00:00,6.78,8.3,32.3,9.7,0
2023-11-11 00:00:00,7.36,5.0,32.1,10.6,0
2023-11-11 01:00:00,6.78,3.7,34.0,7.0,0
2023-11-11 02:00:00,6.87,2.4,33.2,6.7,0
2023-11-11 03:00:00,6.9,7.5,33.0,8.7,0
2023-11-11 04:00:00,7.03,6.4,34.6,4.6,0
2023-11-11 05:00:00,7.13,7.7,33.5,5.0,0
2023-11-11 06:00:00,7.35,6.5,32.4,10.6,0
2023-11-11 07:00:00,7.21,8.3,33.5,7.7,0
2023-11-11 08:00:00,7.33,8.8,33.1,5.6,0
2023-11-11 09:00:00,7.25,10.0,33.4,8.2,0
2023-11-11 10:00:00,7.25,9.4,34.0,6.6,0
2023-11-11 11:00:00,7.37,8.0,34.1,5.5,0
2023-11-11 12:00:00,7.22,16.8,33.6,6.5,0
2023-11-11 13:00:00,7.25,8.4,32.2,11.5,0
2023-11-11 14:00:00,7.17,10.9,32.4,5.5,0
2023-11-11 15:00:00,7.08,7.0,31.8,6.8,0
2023-11-11 16:00:00,7.48,5.6,32.8,11.3,0
2023-11-11 17:00:00,7.12,9.1,31.4,10.6,0
2023-11-11 18:00:00,7.02,8.5,33.1,8.1,0
2023-11-11 19:00:00,7.15,9.9,31.1,8.0,0
2023-11-11 20:00:00,7.16,7.5,32.4,10.4,0
2023-11-11 21:00:00,7.1,5.8,33.5,7.9,0
2023-11-11 22:00:00,7.22,3.8,34.5,6.0,0
2023-11-11 23:00:00,6.84,8.4,32.2,6.1,0
2023-11-12 00:00:00,6.75,7.1,35.0,6.3,0
2023-11-12 01:00:00,6.91,2.7,34.4,10.7,0
2023-11-12 02:00:00,7.08,5.6,32.7,9.4,0
2023-11-12 03:00:00,7.04,6.3,33.7,7.5,0
2023-11-12 04:00:00,7.04,6.0,33.1,10.2,0
2023-11-12 05:00:00,7.21,8.9,35.3,4.1,0
2023-11-12 06:00:00,7.08,10.0,35.0,4.3,0
2023-11-12 07:00:00,7.28,8.2,32.8,8.9,0
2023-11-12 08:00:00,6.99,9.1,33.8,2.3,0
2023-11-12 09:00:00,7.25,13.2,32.6,3.5,0
2023-11-12 10:00:00,7.55,12.5,33.1,8.3,0
2023-11-12 11:00:00,7.35,11.2,34.0,10.9,0
2023-11-12 12:00:00,7.24,7.7,32.3,5.9,0
2023-11-12 13:00:00,7.32,11.6,32.3,7.3,0
2023-11-12 14:00:00,7.27,12.0,30.0,10.4,0
2023-11-12 15:00:00,7.09,4.5,30.8,8.5,0
2023-11-12 16:00:00,7.24,10.2,32.7,7.2,0
2023-11-12 17:00:00,7.14,7.9,33.0,6.5,0
2023-11-12 18:00:00,7.03,7.7,33.6,4.8,0
2023-11-12 19:00:00,6.84,5.4,34.3,9.1,0
2023-11-12 20:00:00,7.14,6.3,32.3,7.5,0
2023-11-12 21:00:00,6.74,8.7,31.9,7.8,0
2023-11-12 22:00:00,6.9,4.6,32.7,6.9,0
2023-11-12 23:00:00,7.13,7.2,33.8,4.2,0
2023-11-13 00:00:00,7.12,3.2,34.2,4.3,0
2023-11-13 01:00:00,6.85,6.5,33.2,6.3,0
2023-11-13 02:00:00,6.71,5.4,32.1,9.6,0
2023-11-13 03:00:00,7.29,6.7,32.5,4.4,0
2023-11-13 04:00:00,7.02,6.5,33.0,8.4,0
2023-11-13 05:00:00,7.08,8.6,32.8,3.3,0
2023-11-13 06:00:00,7.22,2.9,32.5,5.5,0
2023-11-13 07:00:00,7.24,5.8,32.2,8.1,0
2023-11-13 08:00:00,7.11,10.2,31.0,4.6,0
2023-11-13 09:00:00,7.26,5.9,31.9,8.5,0
2023-11-13 10:00:00,7.28,9.5,33.1,7.2,0
2023-11-13 11:00:00,7.11,10.9,32.8,5.8,0
2023-11-13 12:00:00,7.25,9.1,32.7,7.4,0
2023-11-13 13:00:00,7.39,9.2,34.1,5.8,0
2023-11-13 14:00:00,7.41,11.1,32.6,7.1,0
2023-11-13 15:00:00,7.34,12.1,33.0,5.4,0
2023-11-13 16:00:00,7.21,7.5,32.5,10.2,0
2023-11-13 17:00:00,7.23,7.5,33.5,7.9,0
2023-11-13 18:00:00,7.03,6.4,33.0,6.8,0
2023-11-13 19:00:00,7.05,2.3,32.3,7.1,0
2023-11-13 20:00:00,6.95,6.7,31.8,6.2,0
2023-11-13 21:00:00,7.0,7.5,32.7,5.1,0
2023-11-13 22:00:00,6.85,7.4,32.6,9.2,0
2023-11-13 23:00:00,7.13,3.3,31.6,8.3,0
2023-11-14 00:00:00,6.87,2.3,31.2,7.2,0
2023-11-14 01:00:00,7.1,5.1,32.6,5.0,0
2023-11-14 02:00:00,7.18,6.8,33.5,7.5,0
2023-11-14 03:00:00,6.99,6.1,33.0,4.6,0
2023-11-14 04:00:00,7.36,6.9,35.5,6.2,0
2023-11-14 05:00:00,6.83,9.3,33.0,8.7,0
2023-11-14 06:00:00,7.41,6.3,34.4,9.2,0
2023-11-14 07:00:00,6.99,8.1,33.6,2.6,0
2023-11-14 08:00:00,7.11,12.3,32.6,9.2,0
2023-11-14 09:00:00,7.07,9.7,32.8,7.5,0
2023-11-14 10:00:00,7.36,7.8,33.0,6.6,0
2023-11-14 11:00:00,7.58,9.2,33.6,4.8,0
2023-11-14 12:00:00,7.3,8.8,31.5,5.3,0
2023-11-14 13:00:00,7.13,11.3,31.4,5.9,0
2023-11-14 14:00:00,7.08,8.5,35.1,5.4,0
2023-11-14 15:00:00,7.33,10.3,33.9,6.3,0
2023-11-14 16:00:00,7.25,7.8,33.6,3.2,0
2023-11-14 17:00:00,7.65,4.3,33.2,6.2,0
2023-11-14 18:00:00,7.14,8.5,33.8,9.3,0
2023-11-14 19:00:00,7.17,7.5,34.7,5.5,0
2023-11-14 20:00:00,6.79,7.4,35.6,6.1,0
2023-11-14 21:00:00,7.3,4.2,30.9,8.4,0
2023-11-14 22:00:00,6.89,3.6,31.9,7.3,0
2023-11-14 23:00:00,6.96,5.8,32.5,6.3,0
2023-11-15 00:00:00,6.68,7.8,32.9,8.7,0
2023-11-15 01:00:00,6.87,4.7,34.9,7.2,0
2023-11-15 02:00:00,6.99,5.9,34.0,13.9,0
2023-11-15 03:00:00,7.18,5.0,33.9,6.3,0
2023-11-15 04:00:00,7.13,3.1,34.3,6.0,0
2023-11-15 05:00:00,7.34,8.9,31.4,6.2,0
2023-11-15 06:00:00,6.83,9.3,32.7,8.6,0
2023-11-15 07:00:00,7.34,9.8,32.9,7.4,0
2023-11-15 08:00:00,6.81,8.9,32.8,6.0,0
2023-11-15 09:00:00,7.22,11.1,32.6,6.1,0
2023-11-15 10:00:00,7.26,12.2,32.9,8.6,0
2023-11-15 11:00:00,7.21,13.8,34.1,6.1,0
2023-11-15 12:00:00,7.46,12.8,31.8,7.0,0
2023-11-15 13:00:00,7.33,10.7,34.9,14.5,0
2023-11-15 14:00:00,7.4,7.5,33.7,5.4,0
2023-11-15 15:00:00,7.31,10.0,34.2,7.6,0
2023-11-15 16:00:00,7.1,9.9,31.9,5.6,0
2023-11-15 17:00:00,7.09,9.9,33.7,8.7,0
2023-11-15 18:00:00,7.44,10.3,34.7,4.1,0
2023-11-15 19:00:00,7.02,6.7,31.9,3.9,0
2023-11-15 20:00:00,6.85,10.4,33.1,6.8,0
2023-11-15 21:00:00,7.2,2.1,33.1,5.6,0
2023-11-15 22:00:00,7.14,5.8,33.7,4.5,0
2023-11-15 23:00:00,6.89,3.2,33.6,8.2,0
2023-11-16 00:00:00,6.8,0.8,32.9,4.1,0
2023-11-16 01:00:00,7.1,4.4,32.6,11.8,0
2023-11-16 02:00:00,7.03,2.0,33.5,6.1,0
2023-11-16 03:00:00,7.07,5.1,33.0,6.3,0
2023-11-16 04:00:00,7.24,6.1,33.1,5.0,0
2023-11-16 05:00:00,7.08,9.0,32.2,7.2,0
2023-11-16 06:00:00,7.34,4.6,34.5,4.1,0
2023-11-16 07:00:00,7.12,10.4,34.2,7.2,0
2023-11-16 08:00:00,7.14,9.3,33.5,8.7,0
2023-11-16 09:00:00,6.88,11.7,33.7,7.9,0
2023-11-16 10:00:00,7.41,9.3,32.5,9.9,0
2023-11-16 11:00:00,7.23,7.9,32.3,6.9,0
2023-11-16 12:00:00,7.41,7.9,32.6,5.5,0
2023-11-16 13:00:00,7.39,7.9,31.6,7.0,0
2023-11-16 14:00:00,7.32,11.1,32.0,7.3,0
2023-11-16 15:00:00,7.16,12.6,32.6,9.5,0
2023-11-16 16:00:00,7.11,8.2,30.7,12.3,0
2023-11-16 17:00:00,7.14,9.4,34.6,10.6,0
2023-11-16 18:00:00,6.81,4.6,33.5,5.1,0
2023-11-16 19:00:00,6.73,7.2,33.7,6.6,0
2023-11-16 20:00:00,7.09,7.3,33.8,11.9,0
2023-11-16 21:00:00,7.28,2.7,34.4,5.6,0
2023-11-16 22:00:00,7.11,4.6,30.6,6.7,0
2023-11-16 23:00:00,7.17,6.2,33.3,11.8,0
2023-11-17 00:00:00,7.18,-1.5,31.0,8.1,0
2023-11-17 01:00:00,7.02,7.3,33.5,5.5,0
2023-11-17 02:00:00,6.79,5.5,31.4,6.6,0
2023-11-17 03:00:00,6.99,6.8,33.0,5.6,0
2023-11-17 04:00:00,6.89,5.0,33.5,3.1,0
2023-11-17 05:00:00,6.96,3.2,33.6,7.1,0
2023-11-17 06:00:00,7.21,8.6,31.6,10.4,0
2023-11-17 07:00:00,7.3,7.9,33.0,13.1,0
2023-11-17 08:00:00,7.26,9.2,34.2,6.2,0
2023-11-17 09:00:00,7.27,11.8,33.6,8.7,0
2023-11-17 10:00:00,7.46,11.5,32.2,5.9,0
2023-11-17 11:00:00,7.43,14.3,34.4,6.0,0
2023-11-17 12:00:00,7.18,10.5,33.9,5.2,0
2023-11-17 13:00:00,7.35,8.8,33.2,6.6,0
2023-11-17 14:00:00,7.03,9.6,36.5,4.3,0
2023-11-17 15:00:00,7.1,10.3,33.9,5.1,0
2023-11-17 16:00:00,6.98,10.8,34.3,8.4,0
2023-11-17 17:00:00,7.19,5.3,34.2,5.4,0
2023-11-17 18:00:00,7.17,7.3,33.2,4.6,0
2023-11-17 19:00:00,7.09,9.9,32.3,6.9,0
2023-11-17 20:00:00,5.94,5.6,30.7,43.1,2
2023-11-17 21:00:00,6.31,7.3,30.8,46.1,2
2023-11-17 22:00:00,6.87,6.0,32.0,5.3,0
2023-11-17 23:00:00,7.02,6.4,35.2,6.5,0
2023-11-18 00:00:00,6.93,2.8,32.5,7.2,0
2023-11-18 01:00:00,6.99,2.9,32.3,7.1,0
2023-11-18 02:00:00,7.01,4.7,34.5,6.0,0
2023-11-18 03:00:00,7.32,2.0,33.2,6.0,0
2023-11-18 04:00:00,7.09,5.2,33.6,5.5,0
2023-11-18 05:00:00,6.99,7.0,35.2,3.3,0
2023-11-18 06:00:00,7.38,11.0,34.5,6.3,0
2023-11-18 07:00:00,7.13,8.9,34.5,5.8,0
2023-11-18 08:00:00,7.13,10.1,32.1,5.4,0
2023-11-18 09:00:00,6.93,11.7,32.9,8.0,0
2023-11-18 10:00:00,7.46,8.1,33.0,5.6,0
2023-11-18 11:00:00,7.3,9.8,31.6,5.7,0
2023-11-18 12:00:00,7.39,15.1,34.2,4.6,0
2023-11-18 13:00:00,7.53,9.9,35.2,5.3,0
2023-11-18 14:00:00,7.54,12.2,30.9,5.4,0
2023-11-18 15:00:00,7.11,11.3,34.3,7.8,0
2023-11-18 16:00:00,7.23,5.7,33.3,6.0,0
2023-11-18 17:00:00,7.24,8.9,36.1,5.3,0
2023-11-18 18:00:00,7.2,7.6,35.5,7.2,0
2023-11-18 19:00:00,7.03,7.1,33.8,5.9,0
2023-11-18 20:00:00,7.27,4.4,33.7,5.2,0
2023-11-18 21:00:00,6.93,3.0,31.0,4.1,0
2023-11-18 22:00:00,7.25,3.8,35.6,4.3,0
2023-11-18 23:00:00,6.83,4.3,31.3,7.8,0
2023-11-19 00:00:00,6.73,6.6,32.9,4.4,0
2023-11-19 01:00:00,6.87,7.8,32.6,4.3,0
2023-11-19 02:00:00,6.91,7.4,33.7,6.3,0
2023-11-19 03:00:00,6.99,6.9,31.9,7.5,0
2023-11-19 04:00:00,6.83,3.7,32.1,3.7,0
2023-11-19 05:00:00,6.82,5.6,33.1,4.5,0
2023-11-19 06:00:00,6.96,7.7,33.8,9.0,0
2023-11-19 07:00:00,7.17,6.6,30.8,5.9,0
2023-11-19 08:00:00,7.18,9.8,33.5,5.0,0
2023-11-19 09:00:00,7.19,10.8,32.8,8.1,0
2023-11-19 10:00:00,7.24,10.9,33.3,8.4,0
2023-11-19 11:00:00,7.28,12.1,33.0,5.9,0
2023-11-19 12:00:00,7.33,8.4,31.1,6.1,0
2023-11-19 13:00:00,7.49,12.0,35.9,5.8,0
2023-11-19 14:00:00,7.37,8.4,32.6,5.1,0
2023-11-19 15:00:00,7.3,7.5,32.7,3.2,0
2023-11-19 16:00:00,7.2,10.0,34.9,7.0,0
2023-11-19 17:00:00,7.18,10.5,34.2,5.1,0
2023-11-19 18:00:00,7.27,8.2,32.1,4.4,0
2023-11-19 19:00:00,7.38,6.7,33.7,4.5,0
2023-11-19 20:00:00,7.0,6.3,33.0,8.5,0
2023-11-19 21:00:00,6.97,5.5,31.1,7.9,0
2023-11-19 22:00:00,7.2,2.3,31.0,7.0,0
2023-11-19 23:00:00,6.92,1.6,31.6,5.8,0
2023-11-20 00:00:00,6.99,4.0,34.5,6.6,0
2023-11-20 01:00:00,6.92,4.4,34.7,12.5,0
2023-11-20 02:00:00,7.08,4.6,33.8,7.7,0
2023-11-20 03:00:00,7.02,6.5,32.0,7.9,0
2023-11-20 04:00:00,6.96,5.3,32.9,8.9,0
2023-11-20 05:00:00,7.0,7.3,34.3,5.6,0
2023-11-20 06:00:00,7.22,6.8,34.2,6.4,0
2023-11-20 07:00:00,7.17,11.5,32.5,7.5,0
2023-11-20 08:00:00,7.28,8.8,34.1,12.0,0
2023-11-20 09:00:00,7.28,13.8,33.0,6.5,0
2023-11-20 10:00:00,7.2,10.4,31.6,11.1,0
2023-11-20 11:00:00,7.34,9.5,33.1,8.3,0
2023-11-20 12:00:00,7.53,8.4,34.2,5.8,0
2023-11-20 13:00:00,7.49,7.2,31.5,12.1,0
2023-11-20 14:00:00,7.25,7.7,34.7,7.6,0
2023-11-20 15:00:00,7.29,7.5,32.9,7.8,0
2023-11-20 16:00:00,7.05,9.3,33.2,7.3,0
2023-11-20 17:00:00,7.22,6.8,31.5,9.4,0
2023-11-20 18:00:00,6.82,7.8,33.0,7.1,0
2023-11-20 19:00:00,6.85,8.9,35.6,4.3,0
2023-11-20 20:00:00,6.98,5.4,33.5,6.7,0
2023-11-20 21:00:00,6.86,9.1,33.8,5.5,0
2023-11-20 22:00:00,7.2,2.1,30.8,4.6,0
2023-11-20 23:00:00,7.19,3.9,33.8,7.3,0
2023-11-21 00:00:00,7.05,2.9,31.7,7.0,0
2023-11-21 01:00:00,7.05,6.0,32.0,5.7,0
2023-11-21 02:00:00,7.06,0.0,33.6,3.0,0
2023-11-21 03:00:00,7.06,2.1,31.5,6.8,0
2023-11-21 04:00:00,6.93,5.3,31.6,3.2,0
2023-11-21 05:00:00,7.22,9.2,33.0,10.0,0
2023-11-21 06:00:00,7.37,7.6,32.9,7.7,0
2023-11-21 07:00:00,7.34,5.0,35.1,7.5,0
2023-11-21 08:00:00,7.12,6.0,34.0,5.3,0
2023-11-21 09:00:00,7.12,12.4,33.9,9.5,0
2023-11-21 10:00:00,7.42,8.3,32.1,5.3,0
2023-11-21 11:00:00,7.38,7.7,32.7,8.3,0
2023-11-21 12:00:00,7.5,13.0,33.6,8.5,0
2023-11-21 13:00:00,7.25,11.8,33.4,7.5,0
2023-11-21 14:00:00,7.15,12.2,33.5,8.0,0
2023-11-21 15:00:00,7.18,7.2,33.6,3.2,0
2023-11-21 16:00:00,7.12,5.4,34.2,9.2,0
2023-11-21 17:00:00,7.27,8.0,34.1,11.0,0
2023-11-21 18:00:00,7.16,7.5,32.2,6.8,0
2023-11-21 19:00:00,7.29,6.9,34.2,3.5,0
2023-11-21 20:00:00,6.84,8.3,32.9,4.4,0
2023-11-21 21:00:00,7.02,1.6,31.5,5.5,0
2023-11-21 22:00:00,7.11,6.2,31.8,12.0,0
2023-11-21 23:00:00,7.13,1.9,31.4,5.3,0
2023-11-22 00:00:00,7.1,5.5,32.8,6.4,0
2023-11-22 01:00:00,7.16,2.9,32.3,5.3,0
2023-11-22 02:00:00,6.89,2.5,31.3,4.6,0
2023-11-22 03:00:00,7.27,3.7,33.4,8.2,0
2023-11-22 04:00:00,7.0,2.5,36.0,8.6,0
2023-11-22 05:00:00,7.18,6.3,33.4,6.6,0
2023-11-22 06:00:00,7.43,5.5,33.2,9.5,0
2023-11-22 07:00:00,6.92,9.4,32.5,4.0,0
2023-11-22 08:00:00,7.23,9.8,34.4,9.4,0
2023-11-22 09:00:00,7.08,12.6,30.8,5.3,0
2023-11-22 10:00:00,7.47,10.3,32.6,5.4,0
2023-11-22 11:00:00,7.15,10.8,34.7,2.9,0
2023-11-22 12:00:00,7.22,12.6,32.1,6.0,0
2023-11-22 13:00:00,7.39,8.5,32.9,12.0,0
2023-11-22 14:00:00,7.48,6.6,31.3,6.4,0
2023-11-22 15:00:00,7.34,9.4,33.4,3.9,0
2023-11-22 16:00:00,7.32,5.4,32.0,7.0,0
2023-11-22 17:00:00,7.32,12.6,31.7,5.1,0
2023-11-22 18:00:00,7.11,9.8,32.8,6.7,0
2023-11-22 19:00:00,7.08,10.3,32.0,6.0,0
2023-11-22 20:00:00,6.8,5.7,33.8,3.6,0
2023-11-22 21:00:00,6.96,5.8,32.6,4.8,0
2023-11-22 22:00:00,7.15,3.5,35.6,7.5,0
2023-11-22 23:00:00,7.01,5.8,33.7,5.4,0
2023-11-23 00:00:00,6.96,1.4,33.3,6.5,0
2023-11-23 01:00:00,6.88,-1.1,32.3,3.6,0
2023-11-23 02:00:00,6.72,2.8,31.9,5.4,0
2023-11-23 03:00:00,7.25,1.8,32.3,5.0,0
2023-11-23 04:00:00,7.01,8.0,35.2,6.4,0
2023-11-23 05:00:00,7.06,9.5,31.6,9.1,0
2023-11-23 06:00:00,7.3,4.0,31.8,5.5,0
2023-11-23 07:00:00,7.04,10.1,32.0,3.0,0
2023-11-23 08:00:00,7.26,10.2,33.7,7.5,0
2023-11-23 09:00:00,7.32,5.7,33.7,5.2,0
2023-11-23 10:00:00,7.29,8.4,32.2,4.7,0
2023-11-23 11:00:00,7.16,8.4,32.9,4.9,0
2023-11-23 12:00:00,7.49,11.2,32.7,6.0,0
2023-11-23 13:00:00,7.39,7.2,33.1,4.1,0
2023-11-23 14:00:00,7.46,9.2,32.6,6.8,0
2023-11-23 15:00:00,7.42,7.4,33.7,5.3,0
2023-11-23 16:00:00,6.99,9.2,35.1,6.8,0
2023-11-23 17:00:00,7.27,7.1,34.3,7.6,0
2023-11-23 18:00:00,7.01,5.7,31.7,4.6,0
2023-11-23 19:00:00,7.41,5.6,31.9,7.0,0
2023-11-23 20:00:00,7.06,9.3,33.5,6.2,0
2023-11-23 21:00:00,7.02,3.8,31.6,6.6,0
2023-11-23 22:00:00,7.11,2.1,34.4,6.5,0
2023-11-23 23:00:00,6.97,5.0,34.8,3.2,0
2023-11-24 00:00:00,7.21,3.3,32.6,6.9,0
2023-11-24 01:00:00,7.06,1.1,33.3,5.8,0
2023-11-24 02:00:00,6.81,8.7,32.3,7.0,0
2023-11-24 03:00:00,7.07,3.9,31.9,7.3,0
2023-11-24 04:00:00,7.17,4.3,31.3,5.3,0
2023-11-24 05:00:00,7.06,6.1,36.5,4.9,0
2023-11-24 06:00:00,7.1,10.2,33.1,5.1,0
2023-11-24 07:00:00,7.41,4.1,31.9,7.7,0
2023-11-24 08:00:00,7.16,8.8,34.1,8.0,0
2023-11-24 09:00:00,7.22,13.1,33.7,6.9,0
2023-11-24 10:00:00,7.4,9.5,36.6,10.2,0
2023-11-24 11:00:00,7.23,7.1,35.0,9.8,0
2023-11-24 12:00:00,7.32,8.7,33.7,7.2,0
2023-11-24 13:00:00,7.05,10.2,31.7,12.6,0
2023-11-24 14:00:00,7.45,11.9,32.8,4.7,0
2023-11-24 15:00:00,7.31,8.2,35.7,7.1,0
2023-11-24 16:00:00,7.13,9.9,32.5,6.2,0
2023-11-24 17:00:00,7.14,4.5,31.1,13.7,0
2023-11-24 18:00:00,6.82,3.9,32.9,4.4,0
2023-11-24 19:00:00,6.87,4.9,34.1,7.0,0
2023-11-24 20:00:00,7.19,7.9,33.1,4.1,0
2023-11-24 21:00:00,6.81,4.7,35.1,4.0,0
2023-11-24 22:00:00,6.95,4.7,33.5,8.1,0
2023-11-24 23:00:00,7.19,4.6,35.4,3.6,0
2023-11-25 00:00:00,6.83,5.8,33.8,2.7,0
2023-11-25 01:00:00,6.97,2.7,33.4,8.8,0
2023-11-25 02:00:00,6.94,5.2,34.8,12.2,0
2023-11-25 03:00:00,7.04,2.8,31.5,6.8,0
2023-11-25 04:00:00,7.03,9.2,32.8,8.0,0
2023-11-25 05:00:00,6.99,4.3,31.9,5.5,0
2023-11-25 06:00:00,7.16,4.8,34.2,3.9,0
2023-11-25 07:00:00,7.2,8.4,35.1,6.8,0
2023-11-25 08:00:00,6.97,8.3,33.8,6.9,0
2023-11-25 09:00:00,7.51,9.5,35.9,5.2,0
2023-11-25 10:00:00,7.48,9.6,31.8,4.2,0
2023-11-25 11:00:00,7.04,7.2,33.7,5.3,0
2023-11-25 12:00:00,7.17,12.8,33.6,6.8,0
2023-11-25 13:00:00,7.45,11.2,33.8,7.3,0
2023-11-25 14:00:00,7.32,11.9,36.0,3.9,0
2023-11-25 15:00:00,7.31,7.7,36.6,4.3,0
2023-11-25 16:00:00,7.36,9.0,34.2,5.0,0
2023-11-25 17:00:00,7.31,7.7,35.1,5.5,0
2023-11-25 18:00:00,7.11,8.7,35.0,4.2,0
2023-11-25 19:00:00,6.97,8.0,34.6,4.2,0
2023-11-25 20:00:00,7.17,5.3,34.3,4.7,0
2023-11-25 21:00:00,7.24,1.4,34.1,5.7,0
2023-11-25 22:00:00,7.24,7.6,32.8,4.5,0
2023-11-25 23:00:00,6.93,4.7,32.8,7.5,0
2023-11-26 00:00:00,6.72,2.3,33.2,4.9,0
2023-11-26 01:00:00,7.0,4.5,35.5,6.0,0
2023-11-26 02:00:00,6.67,0.9,32.4,7.5,0
2023-11-26 03:00:00,7.05,6.4,32.4,4.2,0
2023-11-26 04:00:00,7.09,1.9,32.0,8.7,0
2023-11-26 05:00:00,6.89,5.2,34.3,8.6,0
2023-11-26 06:00:00,7.01,6.9,33.9,4.1,0
2023-11-26 07:00:00,7.1,9.3,33.5,4.9,0
2023-11-26 08:00:00,7.09,8.2,33.9,4.0,0
2023-11-26 09:00:00,7.33,10.0,35.0,4.2,0
2023-11-26 10:00:00,7.01,9.1,33.0,4.9,0
2023-11-26 11:00:00,7.37,9.3,33.6,2.9,0
2023-11-26 12:00:00,7.4,9.5,32.2,11.2,0
2023-11-26 13:00:00,7.48,8.9,33.8,5.4,0
2023-11-26 14:00:00,7.24,5.8,33.4,6.4,0
2023-11-26 15:00:00,7.33,7.2,34.5,3.5,0
2023-11-26 16:00:00,7.19,8.5,30.8,4.8,0
2023-11-26 17:00:00,6.93,6.9,32.0,7.4,0
2023-11-26 18:00:00,7.09,6.2,33.9,5.4,0
2023-11-26 19:00:00,7.07,5.1,33.2,9.6,0
2023-11-26 20:00:00,6.98,3.2,32.7,5.8,0
2023-11-26 21:00:00,7.36,3.5,34.4,9.1,0
2023-11-26 22:00:00,7.12,3.5,35.1,7.9,0
